#'chr'	'start'	'end'	'mm10_PE75_10kb_accuracy.bw'
chr1	32372371	32378724	0.5451772501044286
chr1	32436322	32441843	0.6841705139835035
chr1	32910000	32916181	0.6209291726855576
chr1	32924423	32925697	0.8546811996299768
chr1	33045965	33047157	0.8578751989259016
chr1	33050311	33051399	0.4206116851145292
chr1	33051400	33052403	0.5009272206102982
chr1	33115279	33117495	0.24281065654856848
chr1	33227464	33233688	0.6488619042447312
chr1	33250644	33257081	0.443617555486379
chr1	33299589	33305964	0.565050322635501
chr1	33950544	33952052	0.7171352874062737
chr1	35154786	35158625	0.41416972678719627
chr1	35408220	35414535	0.6389651725441858
chr1	35484806	35489750	0.8873542460181952
chr1	37786305	37791901	0.8612684992351207
chr1	38299319	38302740	0.9228341569814651
chr1	38572647	38573832	0.8544046579030998
chr1	41330904	41332556	0.4150484288720184
chr1	41463494	41465956	0.8634471121500605
chr1	41467802	41472301	0.8376028216251823
chr1	41517479	41523642	0.8966120237195009
chr1	41679417	41681144	0.9274491507708831
chr1	42014039	42015274	0.6853548112668489
chr1	42137429	42142800	0.7899859668102236
chr1	42973059	42977691	0.934826010030683
chr1	43226185	43231452	0.8515641593324024
chr1	43849186	43855264	0.5660344840103827
chr1	43904474	43909485	0.6492116670959653
chr1	44245072	44250270	0.3331152277619613
chr1	44267972	44272352	0.5703336552284551
chr1	44273346	44274560	0.6626601234397542
chr1	44279298	44285640	0.47215361115929455
chr1	44348547	44353894	0.5007140558747369
chr1	44368846	44375655	0.3950447284741937
chr1	44383106	44387712	0.3902005132286123
chr1	44474884	44476833	0.36462794541700977
chr1	44488663	44491805	0.5070369473588374
chr1	44602101	44609254	0.44546625316851324
chr1	44655700	44657471	0.28989931092903076
chr1	44692565	44698339	0.41970494992905377
chr1	44945771	44946987	0.6688993910425588
chr1	44993992	44996989	0.8289909730325112
chr1	45057776	45061117	0.9990828199252437
chr1	45079293	45081114	0.840278815332839
chr1	45081165	45085452	0.9288114073228135
chr1	45094177	45095340	0.7519661564306257
chr1	45095341	45096383	0.8361886089342341
chr1	45105683	45111583	0.7341310432964356
chr1	45166870	45171251	0.4352470944390888
chr1	45199018	45206018	0.3990120364001819
chr1	45306475	45307480	0.7428237843276256
chr1	45620765	45621928	0.7171855212692956
chr1	45629752	45630869	0.6142703110657319
chr1	45630885	45632048	0.5615413850581759
chr1	45785950	45791201	0.7049694621251685
chr1	45791202	45792204	0.5648896864014947
chr1	45972646	45975747	0.4822725415835262
chr1	46049321	46051041	0.2722566083420155
chr1	46071070	46077482	0.7658544698085622
chr1	46093572	46096575	0.31781464065718645
chr1	46313351	46318733	0.7021580764636901
chr1	46330076	46336236	0.7908696942281404
chr1	46345745	46351925	0.5917071118754776
chr1	46486128	46490248	0.32974543519390437
chr1	46495583	46498648	0.8716991507793134
chr1	46498683	46501743	0.873277808910881
chr1	46547628	46549273	0.4305644828135482
chr1	46549339	46553867	0.5169929325566273
chr1	46562820	46568182	0.4399834936321426
chr1	46700103	46701673	0.37735971781858213
chr1	46728698	46729718	0.36208726363439186
chr1	46751443	46756640	0.6064949318340165
chr1	47114753	47116719	0.47708749246621546
chr1	47117022	47118382	0.9972519147045472
chr1	47118466	47120128	0.9972403815507028
chr1	47240520	47244791	0.4533131708727037
chr1	47244793	47250986	0.5213967998867445
chr1	47502682	47506107	0.8634921443549386
chr1	47518347	47524514	0.5823010691506986
chr1	47675284	47681424	0.552549412565045
chr1	47752473	47757763	0.5571678802221715
chr1	47867728	47874097	0.8039592135587055
chr1	47884572	47888803	0.8722815556155399
chr1	47902851	47903895	0.7817843095096135
chr1	47951714	47955819	0.5673297570625844
chr1	47958455	47960513	0.8246726985179854
chr1	48043813	48048799	0.7289077949802064
chr1	48080466	48085471	0.9067317284308709
chr1	48122169	48124370	0.7951380661648547
chr1	48413420	48415358	0.8217346235817554
chr1	48417804	48424356	0.49423072951604197
chr1	48494778	48500157	0.5830605518137061
chr1	48635956	48641323	0.8685932557010242
chr1	48869784	48871398	0.5343282153689137
chr1	48871398	48872702	0.6732932246901506
chr1	48994005	49000370	0.8227693003551846
chr1	49250752	49252398	0.5019236458499405
chr1	49252464	49256939	0.750863121673039
chr1	49403878	49405279	0.7922568878133667
chr1	49499073	49500485	0.7924445303573825
chr1	49647396	49651113	0.865050919424118
chr1	49719335	49720434	0.8455758474435017
chr1	50013378	50014663	0.8214854515016311
chr1	50122456	50128402	0.746150488088398
chr1	50213260	50218398	0.7284305886379612
chr1	50279049	50282730	0.8747063848966491
chr1	50284529	50287036	0.9458333952140656
chr1	50290710	50292150	0.6327417737079991
chr1	50436968	50441487	0.8737273331790087
chr1	50441518	50442933	0.960772644757382
chr1	50497869	50499312	0.8245577390873011
chr1	50654836	50656763	0.8588510727597817
chr1	50656765	50657890	0.846918445163303
chr1	50736835	50737919	0.7582055175216436
chr1	50847929	50848958	0.7150270915703361
chr1	50875731	50881935	0.7512028376120055
chr1	51251782	51256792	0.5293392507615917
chr1	51441983	51443244	0.5501798241030688
chr1	52236084	52237486	0.5047653314050357
chr1	52237487	52238495	0.36147083229725324
chr1	52432672	52433727	0.6394882495934364
chr1	52694330	52699805	0.8455913833684701
chr1	52887736	52894121	0.5233970284368624
chr1	53457841	53462991	0.9019118061343443
chr1	53462993	53464008	0.9792116263817097
chr1	53512097	53518066	0.8587164363183654
chr1	53549658	53555844	0.7681272531881558
chr1	53608345	53610522	0.8585777959259219
chr1	53652260	53653737	0.9272582251717291
chr1	53917948	53920862	0.8236946794949088
chr1	54265467	54271036	0.5650208840249857
chr1	54311807	54312986	0.6854917694189672
chr1	54590709	54591785	0.9462294645025827
chr1	54781355	54782646	0.5744573229232747
chr1	55230034	55231105	0.5473563867011547
chr1	55272999	55274027	0.7092883974197773
chr1	55465412	55467215	0.46026429476105896
chr1	55773224	55778361	0.7024793314586492
chr1	56137031	56142402	0.6433051438061116
chr1	56280291	56281880	0.5960716172687057
chr1	56492213	56498670	0.9191244837114164
chr1	57179988	57182907	0.9374100038065164
chr1	57500282	57506445	0.8864361356729409
chr1	57973979	57975601	0.7439629683585702
chr1	58087334	58088702	0.5926345685246395
chr1	58316461	58322569	0.8959305893940448
chr1	58775538	58777201	0.9087057125116785
chr1	59027459	59031244	0.8400752951635867
chr1	60320124	60325693	0.7048314114551617
chr1	60687821	60693029	0.6931947398666648
chr1	61068691	61070558	0.6467156949436594
chr1	61209559	61214930	0.6689061791402093
chr1	61362217	61368649	0.6396125631074544
chr1	61431730	61432868	0.4199553923468598
chr1	61451027	61452089	0.7377131651462584
chr1	61569254	61572125	0.6633439421113964
chr1	61582313	61587282	0.5881272092583445
chr1	61602363	61606105	0.903320665094446
chr1	61670723	61676317	0.5954792180808329
chr1	62220210	62225408	0.7993377866912909
chr1	62319987	62321530	0.7163120366039016
chr1	62864970	62870970	0.6842796024063538
chr1	63013539	63014655	0.9420407692164076
chr1	63014852	63018717	0.9264703313034686
chr1	63829973	63836534	0.42582406958743907
chr1	63859131	63864530	0.5779230047349864
chr1	64477836	64479029	0.9571165124708529
chr1	65411920	65418317	0.560300299939428
chr1	65470583	65471899	0.6458201739925744
chr1	65472059	65473497	1.0
chr1	65517479	65523534	0.8587597747758634
chr1	65526354	65531501	0.7540066099662514
chr1	65752723	65754213	0.4045731736959627
chr1	66011404	66017262	0.8821160657367596
chr1	66029402	66030746	0.8206128743255422
chr1	66036916	66042116	0.5540897260546684
chr1	66048536	66053695	0.5144192567934647
chr1	66068449	66072811	0.8634705723684788
chr1	66515031	66521230	0.5772972773246872
chr1	66575430	66581594	0.626551534591169
chr1	66972669	66975093	0.7296935143102907
chr1	67240087	67245260	0.8039533016692272
chr1	67277124	67282311	0.6014392465825116
chr1	67536671	67543061	0.6299757017650204
chr1	67587424	67592588	0.5169025364833609
chr1	67619667	67625859	0.6446094541786828
chr1	67682588	67688761	0.6041607243516892
chr1	67828456	67829932	0.8689271965970192
chr1	67830396	67834699	0.8371464215288156
chr1	68268129	68273469	0.619368998265942
chr1	68405852	68411056	0.6177404043342856
chr1	68468959	68474527	0.6631134508099971
chr1	68518981	68520181	0.477685352563858
chr1	69191509	69196914	0.6752704823612605
chr1	69621251	69624159	0.9448303445005352
chr1	69910004	69916171	0.8314511813857633
chr1	69940338	69945700	0.5198340092364286
chr1	69961094	69962684	0.811274786040468
chr1	69969119	69973737	0.8523835335241452
chr1	70129941	70131145	0.6345119625825026
chr1	70456882	70458101	0.6172491353099907
chr1	70544827	70548792	0.5725178160990377
chr1	70557825	70558900	0.8724083235097486
chr1	70628949	70635563	0.5992478143306473
chr1	70872854	70877357	0.5367873140223789
chr1	70980090	70986861	0.6834193454808895
chr1	71079642	71086412	0.5634393858220116
chr1	72542092	72548426	0.771078387451034
chr1	72919409	72920922	0.8878515247312194
chr1	72921117	72925028	0.9591045384643523
chr1	73291915	73297113	0.6723797018365614
chr1	73549163	73555360	0.6496754111739484
chr1	73623638	73625177	0.5634110700472211
chr1	73646945	73652316	0.5617705117229085
chr1	75698783	75699982	0.5094383067146155
chr1	76055793	76059223	0.6002427108433782
chr1	76311962	76317370	0.6611118871586387
chr1	76378791	76381876	0.9290992997840313
chr1	76381905	76384786	0.9332401641579562
chr1	77118181	77119296	0.8666235065780947
chr1	77610547	77616355	0.9757769627922495
chr1	77783488	77788732	0.849484949020555
chr1	78771463	78772675	0.5658926333826367
chr1	78949109	78955451	0.4808290121561822
chr1	78983839	78990422	0.5299342261564395
chr1	79039259	79045456	0.5640225044821507
chr1	79098414	79103981	0.4994978536785623
chr1	79250900	79252828	0.5580245830211402
chr1	79253228	79255062	0.7734260251633863
chr1	79276060	79277675	0.3274886477565618
chr1	79277741	79282187	0.5560334193442601
chr1	79358602	79360041	0.4303951700003798
chr1	79488365	79493566	0.729593141821236
chr1	79652481	79653982	0.42212725571200976
chr1	79826179	79828146	0.4949495230887102
chr1	79968693	79972336	0.8470664828025866
chr1	79972917	79975420	0.8742555981618982
chr1	80001789	80008193	0.6481500954419224
chr1	80045379	80050563	0.7804551932523832
chr1	80430858	80431954	0.8436942099437227
chr1	80480211	80481251	0.7857482225849078
chr1	80687753	80694314	0.6073648631239523
chr1	80778928	80780026	0.7028063753086006
chr1	80875983	80878720	0.881485215090512
chr1	80879713	80882302	0.8405039717488972
chr1	80917832	80919252	0.7599718982065228
chr1	81181695	81186908	0.75748236028271
chr1	81444931	81449298	0.7251848112343923
chr1	81491534	81496550	0.7325773203125613
chr1	81528877	81531285	0.8377365736519775
chr1	81558574	81560321	0.5136387110711782
chr1	81935354	81936575	0.6934418523048007
chr1	81936576	81938270	0.7809320146387274
chr1	82034197	82035416	0.8039351172677995
chr1	82061568	82063400	0.5156270707733767
chr1	82174237	82179075	0.7727113002818841
chr1	82547775	82551519	0.6064906329014691
chr1	83174567	83175710	0.8910673647102095
chr1	83369682	83374869	0.7433205820357891
chr1	83421304	83424455	0.8498917501981355
chr1	83456840	83463397	0.5451927495505312
chr1	83615304	83620501	0.6583606362080416
chr1	83673151	83678350	0.6873488469886936
chr1	83910721	83911737	0.8465810494981413
chr1	83911734	83912801	0.798059647733515
chr1	83935881	83937039	0.6294087215305816
chr1	84121708	84127079	0.5761200242843879
chr1	84263501	84269720	0.4782499837791373
chr1	84451681	84457206	0.481028947088707
chr1	84564857	84570155	0.6953940369852294
chr1	84700618	84706187	0.535168402626091
chr1	84706188	84707199	0.608616786293177
chr1	85014590	85021177	0.7647410680369147
chr1	85064540	85067399	0.8458781165461385
chr1	85147579	85152915	0.8321066454592334
chr1	85220572	85228813	0.6779817427552198
chr1	85333946	85340294	0.8375116063138347
chr1	86828669	86830789	0.8299485941727957
chr1	87529488	87530707	0.8420538222623517
chr1	88028646	88036031	0.7717698715633633
chr1	89216636	89222620	0.8480416244288351
chr1	91665240	91666776	0.5720027927568696
chr1	92093006	92095603	0.7692006404370273
chr1	92412227	92418566	0.7269000479580429
chr1	92564680	92567275	0.7606885536557677
chr1	93249201	93251040	0.8764784859534902
chr1	94093747	94099735	0.7336339637224424
chr1	94107375	94108592	0.6292363987070866
chr1	94129377	94134344	0.7809585477112043
chr1	94141768	94142994	0.48494833333457277
chr1	94193005	94194034	0.5766069572219812
chr1	94194032	94195678	0.43072520192816655
chr1	94195744	94200230	0.4889715472096131
chr1	94228277	94233621	0.677361747988646
chr1	94235968	94237614	0.5209209602484581
chr1	94237680	94242350	0.49396687941686845
chr1	94254626	94261065	0.5434121209737547
chr1	94346150	94352475	0.8425519826855112
chr1	94388116	94394678	0.3570355807352415
chr1	94399426	94404632	0.36778020434145337
chr1	94407285	94408626	0.8862406791456594
chr1	94475195	94479443	0.4224886750125391
chr1	94479691	94482225	0.6160840079741113
chr1	94571566	94572641	0.6048928998237433
chr1	94653228	94654377	0.41109227075900484
chr1	94663168	94666242	0.7102265935209408
chr1	94921473	94926800	0.634486072225828
chr1	94939594	94942509	0.4839361481662475
chr1	94946071	94947219	1.0
chr1	94955066	94960460	0.7251216665636516
chr1	95050081	95052359	0.9626732577452857
chr1	95144942	95146068	0.38811239994546237
chr1	95232388	95239367	0.6136594928699546
chr1	95635223	95636656	0.41116591038108286
chr1	95764022	95765194	0.7070607819654836
chr1	95783351	95788751	0.5310987319052219
chr1	95809724	95813588	0.48412152075710513
chr1	95843122	95848320	0.8117824055314661
chr1	95850547	95856681	0.8399550231264125
chr1	95877416	95880223	0.725959908507836
chr1	95958921	95960246	0.8227821576370383
chr1	95960328	95961927	0.7579259507875281
chr1	96093473	96098652	0.6031474965745175
chr1	96191283	96196643	0.5000232978265232
chr1	96257304	96258338	0.5109251822908796
chr1	96328119	96334444	0.7148791665922511
chr1	96377845	96380644	0.7062688424741426
chr1	96438756	96443946	0.7254459578522368
chr1	96572423	96577636	0.5985780192295055
chr1	96663220	96668709	0.8058121843447731
chr1	96749292	96754516	0.865495663278866
chr1	96982239	96986994	0.5697339758261271
chr1	97157732	97158760	0.4923795344532696
chr1	97193169	97198619	0.6439401177490983
chr1	97248738	97253282	0.7670145493368028
chr1	97272880	97278776	0.7800510258412587
chr1	97279273	97284629	0.6179731160379618
chr1	97354637	97356380	0.8052832718491896
chr1	97356379	97358479	0.8885562608355567
chr1	97392320	97398503	0.6620578428046392
chr1	97451154	97453798	0.6287418550243897
chr1	97490333	97494859	0.8585269348946916
chr1	97506861	97513435	0.6217485218089343
chr1	97526152	97531296	0.8239838637145088
chr1	98110239	98115427	0.5554125311058489
chr1	98283586	98286846	0.9244142931663185
chr1	98295476	98297241	0.8166031212712145
chr1	98395346	98396853	0.689404013501783
chr1	98413210	98419325	0.560351167141837
chr1	98581138	98583269	0.6245421098325802
chr1	98614607	98620985	0.516401755658826
chr1	98644993	98651382	0.4566544368058457
chr1	98796403	98799493	0.4944151893209871
chr1	98803924	98807854	0.7714003400038217
chr1	98840153	98846347	0.5439483252707606
chr1	98866997	98872764	0.9779760711048802
chr1	98946788	98951964	0.49112527940783374
chr1	99038786	99043936	0.9301439368146137
chr1	99056393	99057645	0.8053988545371321
chr1	99143009	99144475	0.4813401783634826
chr1	99183201	99188585	0.3101121025953304
chr1	99188586	99189606	0.42978746499501025
chr1	99203062	99207734	0.5704041862060183
chr1	99253455	99259613	0.8508955348076159
chr1	99262572	99266657	0.4000074654854059
chr1	99312174	99314413	0.7508221747833684
chr1	99345569	99351959	0.44360040638096304
chr1	99411465	99416052	0.8368453457772874
chr1	99416086	99417692	0.8113869284633385
chr1	99817952	99824307	0.6315436032202414
chr1	99885177	99886600	0.8367406244606345
chr1	99920920	99924427	0.8598049330786147
chr1	99926903	99928895	0.807389904875832
chr1	100013426	100015193	1.0
chr1	100306656	100307948	0.6611346797123782
chr1	100314300	100320733	0.6265711334292666
chr1	100350958	100352603	0.5166532980272472
chr1	100471080	100472722	0.8256463711938382
chr1	100559595	100564754	0.7552705149001155
chr1	100609387	100610525	0.8217764522991616
chr1	100610681	100612715	0.9179871380329132
chr1	100635843	100636962	0.7621962438213495
chr1	100637065	100641553	0.5166003877533059
chr1	100704892	100705955	0.7789233594936575
chr1	100754328	100760313	0.3857849491989602
chr1	100807407	100814437	0.9723220905911703
chr1	100944278	100945637	0.43192162813729795
chr1	100980518	100986932	0.507923106371074
chr1	100989607	100994762	0.4371489281566483
chr1	101040095	101045268	0.4471687066492803
chr1	101108304	101110511	0.6616809520453525
chr1	101147969	101149217	0.37393505271906274
chr1	101170203	101174592	0.820340279050937
chr1	101176125	101178152	0.6899380143134536
chr1	101236839	101238122	0.9170793790605416
chr1	101238135	101239653	0.820665312849957
chr1	101263258	101269395	0.547918635831651
chr1	101374169	101379795	0.8774851624477473
chr1	101554360	101559143	0.8663142781713231
chr1	101587764	101593834	0.7137572461636222
chr1	101600780	101607362	0.40080455492858563
chr1	101774265	101775383	0.6382925861743354
chr1	101829903	101831361	0.7264339344573446
chr1	101842182	101843302	0.803650975227356
chr1	101859325	101864000	0.8069246824973267
chr1	101928503	101935269	0.5382341652917964
chr1	101952060	101953833	0.8048948118798288
chr1	102002077	102007199	0.4489703873207975
chr1	102016086	102017762	0.6386753707804088
chr1	102079648	102084728	0.7406264223099693
chr1	102122888	102128264	0.47951802898664747
chr1	102236996	102239366	0.5057354762584348
chr1	102243881	102249533	0.6261847409098138
chr1	102249561	102256629	0.4297925170226783
chr1	102295825	102301744	0.9094741693681349
chr1	102384630	102385683	0.47611032042861096
chr1	102388677	102393845	0.6144566399797843
chr1	102520952	102527139	0.5860313529322408
chr1	102546610	102547920	0.48024053200510625
chr1	102599237	102607653	0.5263770761499856
chr1	102773927	102775070	0.8938622019943812
chr1	102775072	102778511	0.9589172744861901
chr1	102962964	102968410	0.7403345309851846
chr1	103111209	103117981	0.5408802742248473
chr1	103188764	103190299	0.8056779471981409
chr1	103403624	103409809	0.633677455929854
chr1	103584721	103588713	0.6906665340364576
chr1	103594068	103596023	0.7885967811162903
chr1	103892167	103898244	0.6914008430975999
chr1	103919938	103926501	0.49545345621720766
chr1	104085569	104088058	0.6745141085825468
chr1	104110120	104111128	0.81984472227475
chr1	104158883	104164229	0.7400934654442445
chr1	104180822	104185871	0.8378983102096947
chr1	104341662	104346606	0.688849842808779
chr1	104382955	104389120	0.696769511262189
chr1	104437172	104442823	0.8631110970920387
chr1	104454139	104455869	0.83987482324501
chr1	104456087	104457451	0.8236688743850702
chr1	104637649	104639203	0.6335083182560738
chr1	104834009	104835236	0.6570644971793904
chr1	104962619	104969597	0.4989320671762397
chr1	105043043	105047950	0.6364804111004173
chr1	105139912	105145063	0.8763113958098268
chr1	105180678	105183458	0.6470438738092245
chr1	105390663	105394307	0.8410844193397317
chr1	105471339	105477743	0.8449403324922422
