#'chr'	'start'	'end'	'mm10_PE75_10kb_accuracy.bw'
chr1	53131212	53134415	0.9797733682876467
chr1	53506339	53508158	0.9893714596505608
chr1	55778732	55781786	1.0
chr1	55781776	55782910	0.9977954144620811
chr1	56772586	56778951	0.9614618032782986
chr1	57585436	57587213	0.9483117609126016
chr1	58323716	58330102	0.9583331240715256
chr1	58749856	58751660	0.8454487244464342
chr1	58812025	58818521	0.8854992473533835
chr1	58931090	58933127	0.8850999494317957
chr1	58933121	58934869	0.8790019454018584
chr1	59345581	59348531	0.9105960285101297
chr1	60725203	60731608	0.991904459082084
chr1	62534471	62540866	0.9748703235498939
chr1	64178538	64184952	0.9662578046718144
chr1	64383425	64389849	0.9280333267966967
chr1	64960666	64967034	0.9321534826013695
chr1	65816281	65817311	0.8771642642113769
chr1	66017976	66024487	0.9819064838304369
chr1	67751783	67758200	0.99081632069179
chr1	69698420	69701694	0.989147950961444
chr1	69701694	69703040	0.9787436100207324
chr1	70237420	70240432	0.9796996343816577
chr1	72125894	72132410	0.9993122420497905
chr1	74653788	74660232	0.9945088850256212
chr1	76589276	76590718	0.7683912599963058
chr1	76615337	76617766	0.900518608441712
chr1	76774546	76775990	0.991950299590826
chr1	76776335	76777645	1.0
chr1	77668010	77670350	0.9897875902908188
chr1	79019381	79021869	1.0
chr1	79937433	79943806	0.9788964005116023
chr1	81564523	81570895	0.9956584191537118
chr1	82501377	82504521	1.0
chr1	82504511	82505651	0.9946580769924018
chr1	83230840	83232438	0.957658121821579
chr1	84996235	84999331	1.0
chr1	87134332	87140482	0.9464908191135952
chr1	87460480	87466906	0.8746551609362265
chr1	89199462	89201414	1.0
chr1	89201412	89202871	1.0
chr1	91471573	91477975	0.9924964912460441
chr1	93107840	93110201	1.0
chr1	93956920	93959803	1.0
chr1	93959798	93960958	1.0
chr1	95695482	95698200	0.9870839409009458
chr1	96035648	96037472	0.9364475875831487
chr1	96967325	96968359	0.856146678679505
chr1	97173040	97175788	1.0
chr1	97175781	97178506	0.9998423634937831
chr1	98601547	98603025	0.9797023006075936
chr1	101978505	101984960	0.9779407619650846
chr1	103032036	103038423	0.8687403637676986
chr1	103205538	103211918	0.9017948869611591
chr1	103589099	103590414	0.8626290457330276
chr1	103590414	103593678	0.8608299084980857
chr1	104289927	104293198	0.9880607002762001
chr1	104293198	104294466	0.8620920477065255
chr1	108039155	108040350	0.8278714836142552
chr1	108409223	108415674	0.9455262570195184
chr1	108945612	108947389	0.7566183169839351
chr1	108958339	108960130	0.775417144707233
chr1	109129028	109132244	0.8527869410210305
chr1	109132244	109133579	1.0
chr1	109613775	109620150	0.9359127139123742
chr1	110329453	110330654	1.0
chr1	110330654	110333923	0.9452780323128753
chr1	110937962	110940920	0.8935243271749675
chr1	111253991	111260352	0.9115220315209327
chr1	111703646	111710114	0.9467382539363428
chr1	112264710	112271323	0.9516815537319306
chr1	112564664	112565690	0.9542103292416876
chr1	112929733	112933958	0.8307463869312466
chr1	112933955	112935114	0.9471396967642032
chr1	113016442	113022829	0.8733044401936443
chr1	114185639	114186871	1.0
chr1	114186871	114190139	0.9862513571891894
chr1	115885727	115888995	0.9748526824393657
chr1	115888995	115890235	0.9914675357360994
chr1	116648631	116655003	0.989264822179711
chr1	117702289	117708661	0.9751737016835387
chr1	120571209	120574479	1.0
chr1	120574479	120575671	0.9284274193548387
chr1	121777749	121780106	0.9703329625961905
chr1	125317130	125323606	0.8346414158701737
chr1	125346476	125347560	0.8782035977375217
chr1	125347536	125349989	0.8375756096075813
chr1	126424412	126425644	0.9828643661427807
chr1	126425636	126429307	0.9394324818634914
chr1	126939526	126940765	0.9277099281477293
chr1	126940764	126944024	0.9533840176326777
chr1	127558625	127565117	0.9043981248971616
chr1	127875418	127881837	0.7082921945554101
chr1	127892384	127895636	0.7168787047755203
chr1	127895636	127896855	0.9250267173443982
chr1	128889517	128891340	0.981571639950826
chr1	130534643	130537756	1.0
chr1	130537746	130538886	1.0
chr1	137274279	137275358	1.0
chr1	137275334	137277931	1.0
chr1	139725170	139726451	1.0
chr1	139726451	139729724	0.9826445491857804
chr1	140817162	140823568	0.943433416073259
chr1	141035703	141042160	0.9331375421303931
chr1	141372490	141373700	0.6907429943482081
chr1	142356641	142358631	1.0
chr1	142358635	142359695	0.9456016016456316
chr1	142359695	142361029	0.9288335503403526
chr1	142585247	142588513	0.9350122839155938
chr1	142588513	142589799	0.9447334725444049
chr1	144384498	144390917	0.9698564096396777
chr1	144855047	144861422	0.985748493559817
chr1	146121321	146127693	0.8939550813962842
chr1	146282558	146283815	0.8609828537908095
chr1	146283815	146288713	0.8083272712238448
chr1	146397560	146403934	0.896226620256008
chr1	148168953	148171119	0.7841668335127806
chr1	148171119	148174041	0.8571306017909297
chr1	148274566	148275871	0.8803528103335151
chr1	148275871	148279144	0.8213383944966459
chr1	148457097	148463572	0.7801104874407991
chr1	148485823	148487081	0.8912320331283897
chr1	148487081	148490354	0.6742809957936476
chr1	149393641	149400012	0.7603685858403575
chr1	149506647	149513103	0.627128959280443
chr1	149514650	149521027	0.6815442416388777
chr1	149581868	149588317	0.6967000263756224
chr1	152663262	152664488	0.9662814180985762
chr1	152664488	152667764	0.9945004268492462
chr1	154899310	154905728	0.9845307665864558
chr1	159970123	159976499	0.9923910512986889
chr1	160816235	160819505	0.9785092756176148
chr1	160819505	160820689	1.0
chr1	161533908	161535696	0.9689664609059337
chr1	162840876	162847300	0.9799756757997033
chr1	163468853	163471209	0.9773253610625805
chr1	166352521	166355539	0.9391021624516538
chr1	166582444	166584266	0.9252184679283914
chr1	166763496	166766731	0.9508149733535274
chr1	166766724	166769528	0.9693304525542369
chr1	169543638	169548545	0.9766960924453686
chr1	170116135	170122544	0.974866545308452
chr1	172266021	172268207	0.9832664903035443
chr1	175042339	175044668	0.9869042507513954
chr1	175044659	175047949	0.9938684602246237
chr1	176543421	176549825	0.9812674182335784
chr1	178058388	178064772	0.927702095398214
chr1	178174447	178180864	0.8826002811878857
chr1	179894314	179900751	0.9957379049185883
chr1	180613694	180616052	0.9673826536414393
chr1	181263878	181270254	0.957639173007969
chr1	181493246	181495921	0.8527815341949463
chr1	181495914	181499145	0.9040579642450326
chr1	183565328	183570831	0.9976617010633788
chr1	185304992	185306028	0.9864864864864865
chr1	195320658	195327090	0.9805595675695417
chr10	3316702	3319648	0.8718726059457238
chr10	3601282	3607688	0.9854424773942099
chr10	6567136	6570071	0.9874203154935571
chr10	7413138	7416116	0.9702102952590516
chr10	8599574	8606026	0.967764611914197
chr10	9848483	9851429	0.9982431478594193
chr10	11694571	11701024	0.9850751350064738
chr10	14609974	14611793	1.0
chr10	14612095	14613163	0.9898700399345226
chr10	15180358	15182177	0.9474731335454403
chr10	15185922	15187539	1.0
chr10	15936474	15937502	0.8050682261208577
chr10	19539254	19545668	0.8877698955736516
chr10	19797632	19800095	0.9383433420049239
chr10	19800071	19801154	0.9171244155336945
chr10	20010987	20017436	0.9690998079315011
chr10	21211557	21212932	0.9119192036715421
chr10	21212932	21216205	0.9325395201494595
chr10	21642671	21649137	0.9695342952198843
chr10	22523583	22530167	0.9374240218375739
chr10	22683617	22690148	0.9056848776783131
chr10	23871685	23878090	0.9605263157894737
chr10	24686814	24687961	1.0
chr10	24687961	24691231	0.9666135461012004
chr10	25101903	25102959	0.9911165203242654
chr10	25102946	25106176	0.9900817043615349
chr10	25968759	25972256	0.9960531382364266
chr10	26731206	26733029	0.9847918797899456
chr10	29010779	29012590	0.9919695861240816
chr10	30481739	30483144	0.9783549856926713
chr10	30483390	30485198	0.9400294695468928
chr10	30814332	30820745	0.8862746920448108
chr10	31088966	31095428	0.8819750681643144
chr10	31482968	31489377	0.8958540411778584
chr10	31751562	31754520	0.869586004132028
chr10	33887187	33888530	0.8782044702382205
chr10	33889036	33890692	0.9753748005856582
chr10	34740182	34741647	0.8157923215078412
chr10	34742178	34748573	0.9448871219178521
chr10	38591710	38593493	0.9918343241269576
chr10	39761271	39763090	0.9973103562755697
chr10	41840869	41847298	0.98023664928029
chr10	43771159	43773748	1.0
chr10	45555256	45558529	1.0
chr10	45558529	45559834	0.9805388505431427
chr10	47670882	47673049	0.9269343324669177
chr10	48032686	48033719	0.8721651509332057
chr10	48751233	48753036	0.9678250557174302
chr10	48992287	48994106	0.9533484144614515
chr10	48994407	48995446	0.8155964378902153
chr10	50492765	50495119	0.9970597366325925
chr10	51883366	51886440	1.0
chr10	51886430	51887569	0.9798068673700696
chr10	54590197	54593156	0.9953974261150796
chr10	55715891	55719156	0.9750465371220784
chr10	55719156	55720482	1.0
chr10	56721117	56727507	0.9388806347303895
chr10	57138055	57144426	0.9700302694869263
chr10	59382167	59383424	1.0
chr10	59383423	59386688	1.0
chr10	62610514	62612868	0.9638984390616055
chr10	63104280	63110741	0.9865964826117671
chr10	65639765	65644602	0.9714674141037315
chr10	65951169	65954442	0.9836792620506492
chr10	65954442	65955786	0.976391292132792
chr10	66722821	66729265	0.984719679475649
chr10	70791738	70798184	0.9684880119656147
chr10	71691743	71698177	0.982337770285994
chr10	73548669	73549700	1.0
chr10	74877245	74879057	1.0
chr10	76921684	76923473	0.9403012417137727
chr10	77807885	77809300	0.980746145383208
chr10	77951084	77957531	0.8781573294340203
chr10	78020624	78021949	0.9076692089944516
chr10	78021949	78025219	0.8781948659489279
chr10	78816809	78820046	0.9866891414115568
chr10	78820039	78822714	0.9645842417176946
chr10	80977523	80980500	0.9893754911094373
chr10	81670908	81677445	1.0
chr10	81830036	81836573	1.0
chr10	81968229	81974649	1.0
chr10	82571779	82573579	0.9343609975443946
chr10	83417234	83418692	0.9372875363411399
chr10	83466233	83472697	0.9590157757828596
chr10	83671273	83677646	0.7774432032864371
chr10	83787829	83789030	0.569115127495735
chr10	83789029	83792246	0.8543819890100297
chr10	84744996	84746267	1.0
chr10	84746266	84749537	0.9821297060762885
chr10	85715536	85718224	1.0
chr10	85718686	85720338	0.8352553542009885
chr10	85768784	85771737	0.9798885847761152
chr10	87142669	87144596	0.9423594170428337
chr10	88651264	88657714	0.9523482018864673
chr10	88965484	88967840	0.9056776256412847
chr10	90324964	90328181	0.9883327885702095
chr10	90328180	90329396	1.0
chr10	92520164	92521195	0.9383051435342816
chr10	92750877	92752677	1.0
chr10	94362926	94366162	0.9948910069563084
chr10	94366155	94368912	0.9959698590758402
chr10	96157596	96160870	0.8357894477712033
chr10	96160869	96162070	0.9317326998299194
chr10	96192888	96199350	0.8217741527919449
chr10	97320923	97323018	0.98275585909208
chr10	97324904	97329276	0.9756981434018084
chr10	99098547	99102049	0.9121611055001608
chr10	99102039	99103074	0.959324408268583
chr10	99339405	99345881	0.9537785413511349
chr10	99546266	99549213	0.8876049415302313
chr10	99549581	99551023	0.9910309977323106
chr10	100580459	100583405	0.9876874470847216
chr10	104555611	104562104	0.9329092617343143
chr10	104819841	104823117	0.652639392394941
chr10	104823117	104824452	0.6551265924512553
chr10	104835949	104842331	0.6335258520585532
chr10	105177459	105180470	0.9712235876392639
chr10	105673006	105676276	0.9554048929739436
chr10	105676276	105677529	0.9742344633216454
chr10	107999886	108006258	0.9921661859337088
chr10	109315568	109321964	0.9921005092964427
chr10	110696617	110699622	0.980632280192637
chr10	112055052	112058011	1.0
chr10	113723061	113729457	0.9980484387510008
chr10	116606613	116613008	0.9967077106762198
chr10	118070977	118075341	0.987704701771942
chr10	121165086	121168086	0.994285699725151
chr10	122303988	122306937	0.8318504896932669
chr10	122366416	122367550	0.8784633450628019
chr10	122367540	122370638	0.7113802248807409
chr10	122505995	122512515	0.9579457679641581
chr10	122833222	122835720	0.9112744912989842
chr10	122835719	122839557	0.8827525955116146
chr10	123859694	123865028	0.984969882526328
chr10	123865339	123866426	0.9405601691410096
chr10	124576658	124583082	0.8211187197991999
chr10	124606112	124607331	0.6806125449195467
chr10	124607331	124610583	0.7819111912452866
chr10	124681717	124685709	0.7345802057885898
chr10	129214084	129215926	0.9963014367218652
chr10	129389181	129395749	0.9219333037635927
chr10	129925609	129928254	0.9678189024357354
chr10	129928233	129929314	0.9739715652152634
chr10	130560492	130562149	1.0
chr10	130562137	130565778	0.9818939155110323
chr11	6141851	6148283	0.9356268597368991
chr11	6533078	6535439	0.9460291455457401
chr11	7576052	7582564	0.9768254454868314
chr11	8034209	8035980	0.9644519030293331
chr11	9708338	9714716	0.9846766014175722
chr11	10760651	10767080	0.9417038001139943
chr11	12507646	12510917	0.8311498464156057
chr11	12510916	12512263	0.8914344874781996
chr11	12562247	12568691	0.8621876678257273
chr11	12795870	12802363	0.8930487968839661
chr11	12954373	12957643	0.9012474102762634
chr11	12957643	12958859	0.8113346946392126
chr11	14897837	14899669	0.94324830616926
chr11	15228086	15234466	0.9331340519993594
chr11	15282901	15285850	0.7659678529609333
chr11	15286220	15287716	0.9400014027873462
chr11	15885105	15887464	0.8508677225461758
chr11	16229961	16232308	0.8840185193591544
chr11	18806821	18813280	0.973864058449792
chr11	19566534	19567612	0.7808762809975817
chr11	19567588	19570182	0.8944167122424079
chr11	19789090	19792036	0.963795856722522
chr11	20509561	20510597	0.9170470471893039
chr11	20516781	20519973	0.9846662166702302
chr11	22335610	22338880	0.935643676691835
chr11	22338880	22340151	0.9611050289133043
chr11	22578079	22579384	0.9601390519361387
chr11	22579384	22582651	0.9407077316263942
chr11	23218935	23225322	0.8051621342553112
chr11	23244258	23246572	0.8714736664649283
chr11	26555830	26557126	1.0
chr11	26557126	26560390	0.9901927711984497
chr11	27134235	27136664	0.9448123620309051
chr11	27951437	27953089	0.8940985880254471
chr11	27953076	27956689	0.9485375201093244
chr11	28097621	28104066	0.860414968157786
chr11	29124894	29126164	0.8357388619295101
chr11	29126164	29129440	0.9813618919448163
chr11	31447924	31454362	0.9870481622888612
chr11	38481873	38486204	0.9987821666515959
chr11	40064082	40070485	1.0
chr11	43661130	43663483	0.9587169529613208
chr11	51438068	51440644	0.9855911642868326
chr11	51440623	51441702	0.9581691577680507
chr11	51665383	51668653	0.9761479070886077
chr11	51668653	51669881	0.972559929105407
chr11	54576939	54583344	0.9743295461139807
chr11	55241295	55247662	0.9788757792440819
chr11	61420737	61427211	0.9965734400293715
chr11	63468495	63474494	1.0
chr11	64792475	64793756	0.9964516391798819
chr11	64793756	64797023	0.9658303872591361
chr11	65452145	65458666	0.9173984439759337
chr11	66948182	66949534	1.0
chr11	66949534	66954018	0.9943917983892966
chr11	67131013	67132034	0.9513217411592355
chr11	71040740	71043094	0.9145711810559599
chr11	71066114	71067921	0.8641962197407396
chr11	73736324	73739276	0.8857367561680838
chr11	73946629	73948385	0.845920771792315
chr11	74129244	74135700	0.8468944726293637
chr11	74220046	74226389	0.8293264251424718
chr11	74540564	74541733	0.9804800804911565
chr11	74541732	74545009	0.8953596774393708
chr11	74884759	74891163	0.9442028947794417
chr11	79233152	79235503	1.0
chr11	79742663	79745550	0.846958090722625
chr11	79873022	79875612	0.9401526239387777
chr11	81545863	81552309	0.989769184555532
chr11	82334356	82335434	0.9795918367346939
chr11	82335413	82337992	0.9777297065570826
chr11	85061877	85067451	0.9541259766257889
chr11	85285923	85292318	0.9278498323993858
chr11	86845980	86848979	0.997777038910024
chr11	88911322	88917869	0.9929167664580729
chr11	90310879	90312098	0.8744613974472214
chr11	90829979	90833248	0.8633880004621787
chr11	90833248	90834463	0.9287493293060851
chr11	90902080	90906210	0.7136454738204473
chr11	90906206	90907906	0.8268895633518696
chr11	90960527	90966934	0.7745864531044593
chr11	92099426	92105834	0.9689949434250593
chr11	98613616	98620038	0.9927230945997702
chr11	99713880	99716877	0.9896907460343491
chr11	100663231	100665961	0.9061032863849765
chr11	100665954	100669185	0.9909507166041006
chr11	106028617	106031883	0.9848135011880879
chr11	106031882	106033193	0.9813766583152439
chr11	106293049	106294182	0.8627536236835934
chr11	106294172	106297246	0.9924365508975427
chr11	108400415	108402758	0.9345480272315071
chr11	108402758	108404042	0.8476865698356887
chr11	108650303	108651561	0.9609847373916917
chr11	108651561	108654835	0.9643283999036021
chr11	110020945	110024044	1.0
chr11	111182848	111189280	0.7963171116580693
chr11	111215997	111222453	0.7955538554601814
chr11	113912531	113918962	0.9919317898003767
chr11	115755252	115761648	0.9823391937264582
chr11	116389793	116391050	0.9919722358575395
chr11	116391049	116394317	0.912083223735688
chr11	116761023	116763972	0.7223337854459617
chr11	116785962	116792336	0.8824878058931044
chr11	117500146	117502899	0.9837436124550926
chr11	120321465	120327925	0.9951550387596898
chr11	121070311	121073364	0.9938070580287142
chr11	121073354	121074493	0.9753346717886895
chr12	3002677	3009141	0.6824367071368751
chr12	3034925	3037878	1.0
chr12	3059956	3062902	0.9307479224376731
chr12	3331160	3337599	0.8751599931986411
chr12	4789034	4790073	1.0
chr12	6516841	6523312	0.9600816670535456
chr12	6803359	6809787	0.9138638255493678
chr12	8403559	8404926	0.9364463796385379
chr12	8404926	8407269	0.9950861299948666
chr12	11104012	11110386	0.9898372726551634
chr12	14441197	14442859	0.7810781568517758
chr12	14594528	14600754	0.9751781556447755
chr12	17122522	17128989	0.9133391759330074
chr12	17245107	17248051	0.8675201620374409
chr12	17960216	17966569	0.9743589743589745
chr12	18130414	18132430	0.8248951848704457
chr12	18275452	18282051	0.9133819175657997
chr12	19258600	19265044	1.0
chr12	19710429	19711976	0.8962508080155139
chr12	19775915	19781264	0.8131944437821707
chr12	19799560	19800951	0.7916666666666666
chr12	19814552	19816369	0.7050147492625368
chr12	22042339	22048772	1.0
chr12	23201205	23207641	1.0
chr12	24395734	24402236	0.9291910241401012
chr12	24692435	24694566	0.9890274724060804
chr12	31358510	31364873	0.9590548630264751
chr12	32028391	32030961	1.0
chr12	32030937	32032016	0.9003701570190911
chr12	32597865	32600217	0.9688239925015135
chr12	32903739	32906095	0.8726116234163627
chr12	39431980	39433659	0.9440039318895823
chr12	39433660	39435885	0.9384044145608879
chr12	40402430	40408863	0.9915725602561942
chr12	41363898	41370273	0.9960447224821882
chr12	44152090	44155075	0.9666183998242881
chr12	44766058	44768401	0.7968618332143704
chr12	44768394	44771936	0.9909017797006343
chr12	44782268	44785228	0.6499067701791462
chr12	48532550	48538950	0.9370931021447452
chr12	48995128	49001539	0.9688205282693297
chr12	49220498	49222626	0.9666819992150075
chr12	52173126	52174886	0.9442937940000051
chr12	52730463	52733729	0.9959201825546149
chr12	52733728	52734955	1.0
chr12	54360132	54361158	0.8876729438938281
chr12	54625333	54626812	1.0
chr12	54627151	54630129	0.9598466101267987
chr12	56748194	56749278	0.9992092785140245
chr12	56749254	56751836	0.9917477346223791
chr12	56912429	56913454	0.984007760140954
chr12	59440696	59447147	1.0
chr12	60707265	60713724	0.9824671852965277
chr12	61290314	61293367	0.9040807672355673
chr12	62535214	62537790	0.9825718468642448
chr12	62537772	62538847	1.0
chr12	63299152	63300955	0.952448682872327
chr12	64153271	64154923	0.9838951921347556
chr12	65027524	65033969	0.9438874610311436
chr12	65633546	65640045	0.8889307625745768
chr12	65784939	65785966	0.6833829491398223
chr12	65801587	65807985	0.8632095908389626
chr12	66407419	66413776	0.9662822213706095
chr12	67638591	67639783	1.0
chr12	68622140	68628509	0.949166861256017
chr12	68745607	68746876	0.9671657222570444
chr12	68746876	68749219	0.9170672134410811
chr12	70661522	70667946	0.8883778500337879
chr12	70918365	70924835	0.967939514410955
chr12	72638844	72640542	1.0
chr12	72640544	72641548	1.0
chr12	73311375	73314328	0.9885249172519693
chr12	76744985	76747555	1.0
chr12	76747531	76748576	0.8710010319917441
chr12	79562194	79568640	0.9807822080551253
chr12	80417615	80424060	0.9932587280576758
chr12	81584537	81587495	0.9625118943341885
chr12	82461441	82464714	0.9622572955369875
chr12	82464714	82466024	0.9436044283495605
chr12	85401383	85407840	0.999037999898095
chr12	88513299	88516268	0.9637991436356559
chr12	90768410	90771353	0.9982077647825106
chr12	93509852	93516320	0.9735324874002266
chr12	94036862	94043335	0.9395596484069633
chr12	94268899	94272123	0.9414612835963676
chr12	94272116	94274817	0.8896251008140736
chr12	96230541	96231616	0.9714728803412859
chr12	96231595	96234150	0.9782890015325102
chr12	96938185	96940033	0.9923914030563733
chr12	98355584	98361991	0.9939723025693438
chr12	105300579	105307046	0.9599905758443752
chr12	105629291	105630307	0.9839751994985295
chr12	108079650	108082926	1.0
chr12	108082926	108084063	1.0
chr12	109820986	109822011	0.9518108367919922
chr12	109902317	109908684	0.9782648657642277
chr12	111388575	111389776	1.0
chr12	111389776	111393050	1.0
chr12	113195966	113198912	0.9920423293711514
chr12	113199280	113200721	0.9784100643054716
chr12	114633685	114640187	0.9623494935466211
chr12	115558744	115565001	0.9932080492123884
chr12	118354585	118357432	0.9856120002977102
chr12	119591088	119597554	0.9818068106467198
chr13	3616149	3617411	0.9970945616720596
chr13	4338817	4345212	0.9183502932140984
chr13	4460188	4463133	0.804415297600813
chr13	4828066	4829098	0.9094899282899014
chr13	4872490	4875439	0.8650427506488011
chr13	4902874	4904650	0.858882432585364
chr13	4980397	4981423	0.5878564330387247
chr13	5245097	5246197	0.7952873289585114
chr13	5278429	5282046	1.0
chr13	5282033	5283690	0.9303397063253583
chr13	7276917	7279260	0.967499644002689
chr13	7602103	7603912	0.923506076230067
chr13	7949494	7955889	0.9517668210543119
chr13	8022325	8023360	0.7920027102033297
chr13	8469976	8473241	0.9264715497684324
chr13	8473241	8474503	0.9993208067258451
chr13	9433012	9439541	0.8894175149335484
chr13	9853110	9856647	0.9738143729997091
chr13	9858532	9859854	0.9911620299866859
chr13	10889548	10895981	0.9330385444515523
chr13	10959639	10962589	0.7986890655910246
chr13	11501465	11507778	0.9673586624641637
chr13	12860347	12861520	1.0
chr13	12861541	12863196	0.8705780845556514
chr13	13939483	13941308	0.998840579710145
chr13	15431833	15438326	0.9832309477021905
chr13	18994210	19000741	0.9738023742042509
chr13	21630170	21636557	0.956863364634457
chr13	22115202	22121762	0.9563284179265866
chr13	22228803	22229887	0.8765233337140003
chr13	22229863	22232457	0.8255928636027415
chr13	23639316	23645783	0.9713268496813844
chr13	24228137	24229934	0.9826598111221772
chr13	26367455	26373912	0.9964381305921561
chr13	28124765	28131153	0.9780283107788288
chr13	29880987	29883160	0.9608007725918286
chr13	29883141	29886421	1.0
chr13	30370467	30376891	0.8882208084576952
chr13	31233704	31240149	0.9762321232188184
chr13	32303857	32305647	0.8933872179657094
chr13	32350796	32357307	0.8946939081219737
chr13	32940865	32942951	0.6333615065249593
chr13	32947935	32954300	0.8238234634582812
chr13	33438003	33444411	0.9437525089843674
chr13	33862386	33868767	0.9373288390040985
chr13	34167156	34173622	0.9184366574113176
chr13	37037060	37043511	0.9964257965041554
chr13	38110043	38111347	1.0
chr13	38111347	38114621	0.9921235034656585
chr13	39507266	39509941	0.9945855140686035
chr13	39509934	39513174	0.9066205092838832
chr13	43277898	43284297	0.9238106559895396
chr13	43387132	43393538	0.9248906700834311
chr13	44264717	44271123	0.933457306506882
chr13	45011505	45017885	0.9656933150959738
chr13	46376532	46382922	1.0
chr13	50501950	50503732	1.0
chr13	50557458	50558483	0.6913821448349371
chr13	50732452	50735335	1.0
chr13	51033970	51035730	0.9239296306130345
chr13	51266114	51269387	0.941362673088816
chr13	51269387	51270574	0.9686870794890805
chr13	51985864	51987092	0.7992640030689728
chr13	51987092	51990362	0.8816835367189895
chr13	52051927	52053699	0.8978984174287077
chr13	52289887	52293161	0.8741353705335
chr13	52293161	52294544	0.9117256470484343
chr13	52382431	52388847	0.8812464440063118
chr13	54772543	54775514	0.9909172855702086
chr13	55779400	55782425	1.0
chr13	56713232	56719626	0.9874004134089815
chr13	59121967	59123770	0.9963415241510855
chr13	60021961	60028364	0.8886379819592439
chr13	60197049	60203530	0.9438877340390547
chr13	60948272	60951315	0.9089621736095104
chr13	62473371	62479768	0.9775832213184709
chr13	62659774	62662720	0.9834710753653659
chr13	63157233	63158800	0.6944890196489238
chr13	63158797	63163385	0.9692802300539718
chr13	63218375	63221640	0.8942688705481674
chr13	63221640	63222777	0.94003359644478
chr13	64878416	64885016	0.964507637352779
chr13	65997560	65999364	0.8384912774917928
chr13	66012635	66019053	0.8790078644888082
chr13	66229562	66235984	1.0
chr13	67995117	67997250	1.0
chr13	73143938	73145783	0.9810298090058613
chr13	75677416	75678694	1.0
chr13	75678694	75681968	0.9711147609865733
chr13	76034546	76036369	0.9554373028182879
chr13	77228418	77234973	0.9509876668875279
chr13	77598548	77604981	0.8901076316410242
chr13	77671886	77674883	0.7926738539428769
chr13	79563853	79570277	0.9887496823985934
chr13	81891330	81897707	0.9340113296593728
chr13	82207055	82209960	0.9804933920579605
chr13	83419380	83425766	0.977829210222688
chr13	85404483	85406285	0.9663935021210986
chr13	85599245	85601919	0.9765616689836507
chr13	85601912	85605143	0.971317911099265
chr13	86713184	86719554	0.9002778695402361
chr13	86773056	86774382	0.8472606377903692
chr13	86774382	86777648	0.8676062501162121
chr13	87064239	87070709	0.8101661503463761
chr13	87171127	87174127	0.8289896924125737
chr13	87349272	87352548	0.7864001824887826
chr13	87352548	87353780	0.9208509681760803
chr13	87371242	87373597	0.5787526731977883
chr13	87556686	87560673	0.8795863594632501
chr13	87560672	87561703	0.823119882815793
chr13	88160589	88162048	0.9802064173347416
chr13	93535891	93537653	0.9849602724177071
chr13	94735827	94742300	0.9905177318414565
chr13	97848418	97849674	0.9803078817144321
chr13	97849673	97852940	0.9297022691807836
chr13	98083174	98089731	0.9295870959219448
chr13	98326425	98327503	0.8175431492382276
chr13	98327479	98330049	0.8747638364311171
