#'chr'	'start'	'end'	'hg38_PE75_20kb_accuracy.bw'
chr2	41549998	41551968	0.7343011238248215
chr2	41551965	41553706	0.748268352028695
chr2	51854014	51855361	0.9228176837863087
chr2	53398641	53399666	0.7011624255412963
chr2	53399666	53400861	0.5304848604122465
chr2	56662927	56664865	0.604078930521036
chr2	59554690	59556387	0.8308708539202976
chr2	61979748	61980833	0.8450327935306707
chr2	71411475	71417501	0.91016191150002
chr2	76299403	76300976	0.5175444240488221
chr2	81607667	81609205	0.673169531383502
chr2	86655239	86661268	0.839769462038833
chr2	88729713	88732741	0.8233315035637568
chr2	97220790	97222318	0.4620472289840251
chr2	102566356	102572385	0.8226750738564722
chr2	109309332	109311588	0.896939291598949
chr2	112503813	112509845	0.8899699096165765
chr2	115487080	115488893	0.7111028159973178
chr2	126178049	126184064	0.7948443000109566
chr2	129411067	129415379	0.7303575027574593
chr2	129415688	129417400	0.9083169952174214
chr2	129682428	129685909	0.82648164032016
chr2	129685898	129687022	0.9521557383265784
chr2	131815265	131816385	1.0
chr2	133299871	133302778	0.5971742901024557
chr2	134209191	134212559	0.6967979609747411
chr2	143860957	143866987	0.8431498646535116
chr2	148188746	148194773	0.6584132818487255
chr2	153007767	153013796	0.6381396092033484
chr2	157566354	157572377	0.6935408691443143
chr2	159293466	159295135	0.9740346295166473
chr2	159663851	159664952	0.6474116953473866
chr2	162568876	162570712	0.9734528298471489
chr2	164121719	164123622	0.7660907904098239
chr2	166988455	166994509	0.5616651187842538
chr2	169248624	169254656	0.7089853391398782
chr2	172315271	172321297	0.8139531066731643
chr2	175481952	175487994	0.6922500202569769
chr2	175691463	175694637	0.6326440150022657
chr2	177973074	177979090	0.7287414494921711
chr2	180833662	180839689	0.7821166350867298
chr2	184947295	184949713	0.5939857094734264
chr2	184949713	184950989	0.8467917105060386
chr2	193170705	193171720	0.880434386248659
chr2	193212421	193218448	0.7444766222837398
chr2	196905588	196911636	0.8129711320926977
chr2	197064424	197068374	0.8124635051906883
chr2	204384908	204386560	0.9564699153923237
chr2	204766999	204770540	0.769350916658228
chr2	213567232	213573262	0.8052644586481319
chr2	213677128	213678530	0.8103408742903303
chr2	230337070	230342513	0.8945129434566998
chr2	232149197	232155229	0.8013576684297358
chr20	7116195	7122199	0.8699415410945204
chr20	11632780	11638837	0.8517337610211057
chr20	12801018	12807044	0.7266192314951593
chr20	18949968	18954391	0.7286715583301059
chr20	23426109	23432140	0.7348314053599194
chr20	29232463	29233891	0.9649859943977591
chr20	30731926	30735561	0.9391039023753337
chr20	39801496	39802657	0.9716233840592455
chr20	43395997	43397152	0.6590141126345762
chr20	55859567	55865521	0.7726514344945229
chr20_GL383577v2_alt	109154	115202	1.0
chr21	5329982	5331757	0.9183197213443325
chr21	7261800	7263540	0.9285714285714286
chr21	9616913	9618152	1.0
chr21	20199505	20200970	0.829587936604796
chr21	30839934	30841030	0.9815367559229371
chr21_GL383579v2_alt	152079	158104	1.0
chr21_GL383580v2_alt	66487	69557	0.9646464652485318
chr22	15214622	15220667	0.8800239952009599
chr22	28663284	28669315	0.8188903021620265
chr22	34549684	34555708	0.8016657989605197
chr22	39841368	39842529	0.989437250614577
chr22	48985762	48991792	0.9944150588564687
chr2_GL383521v1_alt	20195	26249	1.0
chr2_GL582966v2_alt	23970	29986	1.0
chr3	2006906	2008507	0.5837862852362824
chr3	3131463	3132695	0.8334091741156269
chr3	3963077	3969110	0.6312235995496723
chr3	4025298	4026387	0.4636794057212038
chr3	4026384	4027874	0.39026649402291985
chr3	4916535	4922591	0.8228263737892768
chr3	17858275	17861391	0.880128455502537
chr3	18516081	18520244	0.7666215255172844
chr3	22050868	22053197	0.7868139872278661
chr3	22053196	22056308	0.5612022156197491
chr3	25699457	25702074	0.8161335787474312
chr3	26398018	26404045	0.47464353668261317
chr3	26728189	26730137	0.755902221193059
chr3	29108112	29112113	0.8933169214882215
chr3	34652867	34654025	0.6335872968655588
chr3	34654023	34656689	0.6773969325595393
chr3	36621476	36625027	0.8478399367776933
chr3	41492404	41495901	0.6764019439825167
chr3	41776583	41777857	0.603601738085365
chr3	41777858	41779998	0.4305015190997544
chr3	46783106	46789138	0.7250082727017706
chr3	54394323	54400323	0.7592092633144608
chr3	56542689	56543893	0.808827993085614
chr3	77763678	77769663	0.8250669780638885
chr3	79129778	79133955	0.8624176573233939
chr3	79133948	79135047	0.6631531408692187
chr3	80876160	80877455	0.5655420756247973
chr3	82337500	82339442	0.8890008327889761
chr3	83038408	83039420	0.6851456740156935
chr3	83803985	83806197	0.6858531101648889
chr3	89460826	89466856	0.6278057388471311
chr3	90169568	90175598	0.4523060286618386
chr3	90334082	90340103	0.6295854072376715
chr3	93789190	93791473	0.6434278941131588
chr3	103131218	103133199	0.7583631391118477
chr3	103556538	103562569	0.7860025648493083
chr3	105587318	105589642	0.8286874069155549
chr3	105589636	105592187	0.8624022187134277
chr3	107885797	107888284	0.7873441199006256
chr3	108749401	108755425	0.7525889574867356
chr3	109199873	109205903	0.7658177983801039
chr3	110117566	110120452	0.6384779464284254
chr3	110888815	110890548	0.8208561414112194
chr3	114662899	114663989	0.9478332990900092
chr3	116360000	116366026	0.7478274886888947
chr3	120573022	120579186	0.6508213077674283
chr3	121088065	121089105	0.5692060022399976
chr3	126324809	126326406	0.6044087772005113
chr3	130628809	130634065	0.7816902451084233
chr3	131407998	131410988	0.5197074487217865
chr3	132807089	132809933	0.42358344344817805
chr3	132946007	132952034	0.6705632913327849
chr3	135002248	135005976	0.6915501758712044
chr3	136479057	136485103	0.6869020660618038
chr3	136963694	136969736	0.6669403275469263
chr3	137093886	137095955	0.463453537319565
chr3	137353525	137354601	0.579814473880268
chr3	139590957	139596035	0.7759481977981444
chr3	154911096	154913991	0.6459296822761167
chr3	158019677	158025704	0.652945778453171
chr3	159095380	159101394	0.574682759830315
chr3	162381946	162383731	0.7596740414114559
chr3	163236942	163242962	0.7718383717677884
chr3	164291526	164296426	0.8872267800310384
chr3	164409707	164413265	0.9645294980959148
chr3	165585584	165586780	0.7594831121406428
chr3	168353097	168355115	0.6979524211439316
chr3	183234697	183238141	0.8446124690500173
chr4	14755115	14761144	0.6811568595683882
chr4	15841547	15847572	0.8486824401681354
chr4	16942777	16944630	0.9464345846829773
chr4	16944927	16949113	0.874475412089443
chr4	19077912	19083929	0.800407604476892
chr4	21159391	21165421	0.7298728030306895
chr4	23614772	23620793	0.7586499423800317
chr4	26922945	26927693	0.7219165463028782
chr4	35321651	35323919	0.9695062054160201
chr4	43817656	43819131	0.5358783253168655
chr4	46053987	46054994	0.5414788210995739
chr4	46054989	46056117	0.47299930976426346
chr4	46794992	46796316	0.6073498401571723
chr4	48051955	48057974	0.8175834516172572
chr4	48414558	48416648	0.705043268098903
chr4	48416645	48417873	0.8129256625420107
chr4	48734845	48735984	0.5357721259030885
chr4	52538472	52544498	0.5941253393647078
chr4	52816457	52822486	0.5592414169767085
chr4	57562317	57568347	0.6107178263077245
chr4	57768854	57771417	0.7442989930295405
chr4	58021105	58022135	0.46622348699754884
chr4	58026295	58028330	0.7795890540397138
chr4	58576286	58577824	0.5375749637967433
chr4	59078848	59084877	0.6849118032687179
chr4	61939928	61945962	0.6842094003996155
chr4	62726949	62732969	0.716191518216117
chr4	64840276	64842785	0.6143845110929739
chr4	69664010	69667565	0.8364640774438485
chr4	70015397	70019676	0.8668999064885224
chr4	70328907	70334307	0.6333560567531945
chr4	74717540	74723587	0.7403903225443276
chr4	78105736	78111765	0.6501076061119617
chr4	78347981	78354013	0.606685863397719
chr4	79704553	79710581	0.7093784529293901
chr4	79937716	79943746	0.6122457971397027
chr4	79966908	79972933	0.6059665669699084
chr4	82008161	82010240	0.6378641713691939
chr4	85891218	85893779	0.6443814338533639
chr4	87347104	87353146	0.8219318280982403
chr4	87562946	87565162	0.5682869914123376
chr4	90675740	90681757	0.7106919563669455
chr4	91437492	91443691	0.7615187246108723
chr4	91978212	91984413	0.7398758377624015
chr4	93608284	93614338	0.5866452948933867
chr4	93638308	93644337	0.5746116874330179
chr4	98592436	98598463	0.7418842432173366
chr4	99425025	99427074	0.820319162542614
chr4	102951968	102954450	0.7140474329838286
chr4	106571058	106577070	0.6467705514680226
chr4	107206673	107210557	0.660079730127916
chr4	111894802	111900831	0.6853435473310181
chr4	116203854	116205443	0.7310387801643885
chr4	117659091	117660578	0.8376668528493972
chr4	119948727	119954758	0.7461881678192558
chr4	122652659	122656850	0.6075748843470896
chr4	124152907	124154086	0.49004017588847565
chr4	129574944	129577977	0.9982646892772741
chr4	130015898	130018952	0.5781724281563658
chr4	131208598	131209851	0.9420292443593596
chr4	131420028	131421589	0.9118310628145035
chr4	135079465	135083851	0.8056796105370808
chr4	135083847	135085378	0.6276941942981767
chr4	135178141	135183747	0.7462886535628029
chr4	135374861	135381291	0.9780185087287037
chr4	136293495	136299546	0.8749068435056804
chr4	138547724	138552054	0.7667377528913026
chr4	144809659	144810951	0.8763541024259001
chr4	144836727	144842988	0.8927638703423784
chr4	146618678	146620788	0.5491525609101822
chr4	146620786	146622038	0.6557324222101572
chr4	156048370	156049467	0.7800877206740644
chr4	166266017	166271588	0.7996142074998032
chr4	166447925	166449408	0.5491505407515364
chr4	166569977	166576007	0.6330728355924882
chr4	166755896	166761908	0.6745709575666531
chr4	166850456	166851634	0.8297878928824071
chr4	169515502	169521532	0.7509195683074842
chr4	180955708	180956726	0.729831392029648
chr4	181774004	181775008	0.6730198304491689
chr4	189137082	189143104	0.8137003397748342
chr5	1968619	1971481	0.8238571302170862
chr5	7603829	7606131	0.611948073013879
chr5	9259625	9262908	0.7436577218379608
chr5	13416498	13422525	0.9023040905858809
chr5	15906516	15912550	0.8233567387795342
chr5	20644280	20646009	0.6277467409195137
chr5	24371467	24373344	0.7346442217027195
chr5	27210756	27211964	0.9667735176765366
chr5	28200103	28201316	0.9669690225012324
chr5	28756567	28759314	0.750599289378731
chr5	28845348	28847809	0.7493160568277606
chr5	29486064	29489015	0.7420283194091687
chr5	32822541	32824622	0.6344454153577391
chr5	32824615	32827995	0.8152002419769411
chr5	34147846	34154031	0.8993048912320446
chr5	37459373	37460699	0.5310715927347698
chr5	42166612	42167674	0.5307240529922442
chr5	44152911	44154455	0.5578289079465397
chr5	46389228	46391236	0.9459535358436554
chr5	50156152	50161079	0.871033326967846
chr5	50293551	50295625	0.6982641777054208
chr5	50309129	50311243	0.7013132371424275
chr5	52086500	52088220	0.919742475415385
chr5	58384175	58390206	0.6109689233581518
chr5	66750284	66754219	0.8792851607408729
chr5	79778885	79784938	0.8027430488199473
chr5	81616091	81622140	0.7873341406988765
chr5	82369249	82372017	0.5600935177005439
chr5	86510691	86516743	0.7813015757257861
chr5	90817163	90822442	0.6371342947087617
chr5	102131357	102137385	0.5749090299475011
chr5	102189484	102194435	0.6763856242616862
chr5	104518588	104524616	0.6737889613370351
chr5	105513237	105519274	0.8522027178140039
chr5	106147941	106149289	0.6086546688033848
chr5	109259388	109265418	0.6683674227044752
chr5	111302239	111308262	0.655742268249202
chr5	119684786	119690814	0.6720075167653115
chr5	122240436	122244924	0.5796210425183734
chr5	123933970	123935827	0.9074092496128319
chr5	133583289	133589299	0.8983875363295747
chr5	134557380	134558539	0.8477990226667436
chr5	144551059	144553770	0.535213030031008
chr5	144561501	144562872	1.0
chr5	144567645	144571203	0.9999578414739284
chr5	146609486	146615534	0.8418015631438105
chr5	147958540	147960411	0.5922323764485513
chr5	152076869	152082891	0.6643663998405289
chr5	152886442	152892473	0.5529953350457084
chr5	153070983	153077008	0.530317107454131
chr5	156061920	156067966	0.6573959558640258
chr5	160709609	160715639	0.7214362339567374
chr5	166141192	166145692	0.9236702879269918
chr5	166966761	166972815	0.9038929752267203
chr5	173402797	173408828	0.9103509199958972
chr5	177772246	177778274	0.7171145685997171
chr6	2417775	2423803	0.8656541057948635
chr6	16860602	16862101	0.8033134118169845
chr6	18910626	18912973	0.7433185323431586
chr6	19764893	19770918	0.7257375528540793
chr6	24811658	24817706	0.8919991682068268
chr6	48900984	48902381	0.6368230627363037
chr6	50644001	50647857	0.8429424103822966
chr6	51874784	51880802	0.6326562794845895
chr6	54838171	54839319	0.6865359123679403
chr6	58023877	58025156	0.952850270028968
chr6	62060944	62062026	0.8664673357485844
chr6	63405631	63408860	0.6828159847820326
chr6	65551059	65552137	0.5764745490449258
chr6	66602683	66603797	0.5788841387206819
chr6	67216216	67217526	0.8668174177635717
chr6	70010348	70016552	0.7277871882579586
chr6	72988655	72994686	0.7716421785533096
chr6	74155743	74156868	0.5217043160332574
chr6	76875760	76877075	0.8486381383903127
chr6	78783129	78786538	0.8317059630975586
chr6	80916686	80918391	0.4257455781757657
chr6	80918379	80920950	0.5985678328655425
chr6	83333953	83339981	0.695339873462777
chr6	84608437	84614463	0.5951249633383758
chr6	85999047	86005073	0.49416810535253025
chr6	86645158	86646407	0.6667682140039577
chr6	86646407	86648630	0.4109921426184605
chr6	86669103	86671238	0.767491754826673
chr6	93865739	93871783	0.742891321250889
chr6	94197996	94204060	0.7817907112604975
chr6	95979903	95982395	0.6285940406554009
chr6	95982395	95983918	0.8426353604638569
chr6	98703060	98708329	0.8102998018006079
chr6	100028621	100029829	0.7119113159002057
chr6	110155537	110158535	0.7296441676936363
chr6	112703746	112709778	0.6792545425125079
chr6	117102132	117108163	0.6264815512253027
chr6	121162717	121168725	0.6702027785047616
chr6	123180606	123181624	0.7148767911146572
chr6	123255943	123256969	0.9959655962957044
chr6	123257277	123259262	0.9853667504240944
chr6	124839974	124841353	0.558123890950768
chr6	125318948	125322076	0.6616909998402897
chr6	128998386	129004416	0.69536615136703
chr6	133020692	133026746	0.8061402440871973
chr6	133649978	133653226	0.7372483473619904
chr6	136850970	136852213	0.7454585300178559
chr6	146522020	146523183	0.5786925358497573
chr6	152708861	152712430	0.8376189078942149
chr6	156034136	156040165	0.7280089516013089
chr6	156324981	156331010	0.7004450812804836
chr6	159547225	159549811	0.7192125524711148
chr6	161982232	161983919	0.793927087964712
chr6	165303280	165306483	0.7877614699253681
chr6	168974978	168976150	0.9483395878975709
chr6_GL000252v2_alt	1338535	1342542	nan
chr6_GL000252v2_alt	3859804	3865829	nan
chr6_GL000253v2_alt	1206983	1213011	0.9299719887955182
chr6_GL000253v2_alt	4034202	4040227	nan
chr7	7465093	7471120	0.7532780995515438
chr7	8351724	8353975	0.8398842076522305
chr7	10168425	10171419	0.8600695792364135
chr7	19195073	19196711	0.6219396949251056
chr7	25041861	25047891	0.8347105486179466
chr7	30439243	30445274	0.697451923211496
chr7	31484220	31485639	0.6697072784525984
chr7	32350595	32353501	0.6660236972872053
chr7	46820757	46825657	0.851954666065673
chr7	49680246	49686300	0.7597188243981633
chr7	57539591	57540834	0.9848725665315734
chr7	61307962	61311395	nan
chr7	61654185	61657617	1.0
chr7	61837999	61844054	0.6801177535808419
chr7	62083011	62086441	1.0
chr7	62549635	62551829	0.9040073857268314
chr7	63060806	63064564	0.7329723812151996
chr7	63148832	63154859	0.6691004913977096
chr7	66286854	66292884	0.9385924875020571
chr7	70197329	70203357	0.9761780670900908
chr7	91173444	91179517	0.6500722123573478
chr7	93787625	93793679	0.7505322203845995
chr7	96846651	96852680	0.7933104060958461
chr7	97613657	97619688	0.6861672285047838
chr7	109095677	109096741	0.6324795889002937
chr7	109096738	109098378	0.6033749550035814
chr7	109906016	109907516	0.393776053062507
chr7	109907516	109908641	0.49290044291814167
chr7	110707005	110713024	0.6446498192899272
chr7	111243516	111249546	0.7517470645761409
chr7	111963194	111969223	0.8819579360738012
chr7	113776123	113782152	0.6405027215705026
chr7	117526159	117529529	0.8979693193000768
chr7	119656713	119657808	0.5478473427361005
chr7	125179571	125181978	0.8955351060289637
chr7	130701997	130703401	0.7457625349702319
chr7	141062015	141068042	0.6589224142078527
